"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/18/2023","AQS","490353010","3","9.9","ug/m3 LC","41","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"04/19/2023","AQS","490353010","3","1.9","ug/m3 LC","8","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"04/20/2023","AQS","490353010","3","3.3","ug/m3 LC","14","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"04/21/2023","AQS","490353010","3","4.3","ug/m3 LC","18","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"04/22/2023","AQS","490353010","3","4.7","ug/m3 LC","20","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"04/23/2023","AQS","490353010","3","5.1","ug/m3 LC","21","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"04/24/2023","AQS","490353010","3","3.9","ug/m3 LC","16","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"04/25/2023","AQS","490353010","3","4.2","ug/m3 LC","18","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"04/26/2023","AQS","490353010","3","6.8","ug/m3 LC","28","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"04/27/2023","AQS","490353010","3","5.4","ug/m3 LC","23","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"04/28/2023","AQS","490353010","3","4.7","ug/m3 LC","20","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"04/29/2023","AQS","490353010","3","7.2","ug/m3 LC","30","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"04/30/2023","AQS","490353010","3","6.8","ug/m3 LC","28","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/01/2023","AQS","490353010","3","7.2","ug/m3 LC","30","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/02/2023","AQS","490353010","3","7.1","ug/m3 LC","30","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/03/2023","AQS","490353010","3","8.4","ug/m3 LC","35","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/04/2023","AQS","490353010","3","7.3","ug/m3 LC","30","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/05/2023","AQS","490353010","3","3.2","ug/m3 LC","13","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/06/2023","AQS","490353010","3","2.5","ug/m3 LC","10","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/07/2023","AQS","490353010","3","4.6","ug/m3 LC","19","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/08/2023","AQS","490353010","3","4.9","ug/m3 LC","20","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/09/2023","AQS","490353010","3","5.8","ug/m3 LC","24","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/10/2023","AQS","490353010","3","6.1","ug/m3 LC","25","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/11/2023","AQS","490353010","3","7.7","ug/m3 LC","32","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/12/2023","AQS","490353010","3","7","ug/m3 LC","29","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/13/2023","AQS","490353010","3","4.8","ug/m3 LC","20","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/14/2023","AQS","490353010","3","4.5","ug/m3 LC","19","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/15/2023","AQS","490353010","3","5.8","ug/m3 LC","24","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/16/2023","AQS","490353010","3","7.3","ug/m3 LC","30","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/17/2023","AQS","490353010","3","7.7","ug/m3 LC","32","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/18/2023","AQS","490353010","3","5.5","ug/m3 LC","23","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/19/2023","AQS","490353010","3","17.3","ug/m3 LC","62","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/20/2023","AQS","490353010","3","26.4","ug/m3 LC","81","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/21/2023","AQS","490353010","3","16.5","ug/m3 LC","60","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/22/2023","AQS","490353010","3","10.2","ug/m3 LC","43","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/23/2023","AQS","490353010","3","4.9","ug/m3 LC","20","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/24/2023","AQS","490353010","3","6","ug/m3 LC","25","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/25/2023","AQS","490353010","3","5.1","ug/m3 LC","21","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/26/2023","AQS","490353010","3","4.9","ug/m3 LC","20","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/27/2023","AQS","490353010","3","6.2","ug/m3 LC","26","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/28/2023","AQS","490353010","3","6.2","ug/m3 LC","26","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/29/2023","AQS","490353010","3","6.7","ug/m3 LC","28","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/30/2023","AQS","490353010","3","8.1","ug/m3 LC","34","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"05/31/2023","AQS","490353010","3","7.5","ug/m3 LC","31","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/01/2023","AQS","490353010","3","5.6","ug/m3 LC","23","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/02/2023","AQS","490353010","3","5.9","ug/m3 LC","25","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/03/2023","AQS","490353010","3","7.3","ug/m3 LC","30","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/04/2023","AQS","490353010","3","4.5","ug/m3 LC","19","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/05/2023","AQS","490353010","3","7.6","ug/m3 LC","32","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/06/2023","AQS","490353010","3","8.1","ug/m3 LC","34","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/07/2023","AQS","490353010","3","3.9","ug/m3 LC","16","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/08/2023","AQS","490353010","3","5.3","ug/m3 LC","22","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/09/2023","AQS","490353010","3","7","ug/m3 LC","29","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/10/2023","AQS","490353010","3","5.8","ug/m3 LC","24","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/11/2023","AQS","490353010","3","4.2","ug/m3 LC","18","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/12/2023","AQS","490353010","3","6.2","ug/m3 LC","26","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/13/2023","AQS","490353010","3","4.7","ug/m3 LC","20","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/14/2023","AQS","490353010","3","4.4","ug/m3 LC","18","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/15/2023","AQS","490353010","3","3.6","ug/m3 LC","15","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/16/2023","AQS","490353010","3","5.3","ug/m3 LC","22","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/17/2023","AQS","490353010","3","5.8","ug/m3 LC","24","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/18/2023","AQS","490353010","3","5.6","ug/m3 LC","23","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/19/2023","AQS","490353010","3","9.6","ug/m3 LC","40","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/20/2023","AQS","490353010","3","5.2","ug/m3 LC","22","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/21/2023","AQS","490353010","3","8","ug/m3 LC","33","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/22/2023","AQS","490353010","3","5.9","ug/m3 LC","25","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/23/2023","AQS","490353010","3","8.6","ug/m3 LC","36","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/24/2023","AQS","490353010","3","7.9","ug/m3 LC","33","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/25/2023","AQS","490353010","3","7.4","ug/m3 LC","31","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/26/2023","AQS","490353010","3","4.1","ug/m3 LC","17","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/27/2023","AQS","490353010","3","5.6","ug/m3 LC","23","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/28/2023","AQS","490353010","3","5.6","ug/m3 LC","23","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/29/2023","AQS","490353010","3","8.8","ug/m3 LC","37","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"06/30/2023","AQS","490353010","3","7.4","ug/m3 LC","31","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/01/2023","AQS","490353010","3","7.4","ug/m3 LC","31","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/02/2023","AQS","490353010","3","4.8","ug/m3 LC","20","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/03/2023","AQS","490353010","3","7.6","ug/m3 LC","32","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/04/2023","AQS","490353010","3","10.7","ug/m3 LC","45","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/05/2023","AQS","490353010","3","20.5","ug/m3 LC","69","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/06/2023","AQS","490353010","3","11","ug/m3 LC","46","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/07/2023","AQS","490353010","3","8.5","ug/m3 LC","35","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/08/2023","AQS","490353010","3","9.3","ug/m3 LC","39","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/09/2023","AQS","490353010","3","7.2","ug/m3 LC","30","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/10/2023","AQS","490353010","3","8.3","ug/m3 LC","35","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/11/2023","AQS","490353010","3","7.4","ug/m3 LC","31","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/12/2023","AQS","490353010","3","6.9","ug/m3 LC","29","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/13/2023","AQS","490353010","3","5.9","ug/m3 LC","25","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/14/2023","AQS","490353010","3","5.9","ug/m3 LC","25","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/15/2023","AQS","490353010","3","5.5","ug/m3 LC","23","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/16/2023","AQS","490353010","3","5.7","ug/m3 LC","24","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/17/2023","AQS","490353010","3","8","ug/m3 LC","33","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/18/2023","AQS","490353010","3","9.1","ug/m3 LC","38","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/19/2023","AQS","490353010","3","6.3","ug/m3 LC","26","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/20/2023","AQS","490353010","3","6.5","ug/m3 LC","27","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/21/2023","AQS","490353010","3","6.7","ug/m3 LC","28","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/22/2023","AQS","490353010","3","5.8","ug/m3 LC","24","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/23/2023","AQS","490353010","3","5","ug/m3 LC","21","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/24/2023","AQS","490353010","3","8.7","ug/m3 LC","36","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/25/2023","AQS","490353010","3","7.3","ug/m3 LC","30","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/26/2023","AQS","490353010","3","4.8","ug/m3 LC","20","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/27/2023","AQS","490353010","3","5.1","ug/m3 LC","21","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/28/2023","AQS","490353010","3","8.2","ug/m3 LC","34","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/29/2023","AQS","490353010","3","6.6","ug/m3 LC","28","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/30/2023","AQS","490353010","3","7.6","ug/m3 LC","32","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"07/31/2023","AQS","490353010","3","9.3","ug/m3 LC","39","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/01/2023","AQS","490353010","3","7.1","ug/m3 LC","30","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/02/2023","AQS","490353010","3","6.9","ug/m3 LC","29","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/03/2023","AQS","490353010","3","5.3","ug/m3 LC","22","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/04/2023","AQS","490353010","3","4.5","ug/m3 LC","19","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/05/2023","AQS","490353010","3","5.1","ug/m3 LC","21","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/06/2023","AQS","490353010","3","5.4","ug/m3 LC","23","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/07/2023","AQS","490353010","3","6.7","ug/m3 LC","28","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/08/2023","AQS","490353010","3","8.8","ug/m3 LC","37","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/09/2023","AQS","490353010","3","8.2","ug/m3 LC","34","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/10/2023","AQS","490353010","3","6.5","ug/m3 LC","27","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/11/2023","AQS","490353010","3","4.9","ug/m3 LC","20","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/12/2023","AQS","490353010","3","4.4","ug/m3 LC","18","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/13/2023","AQS","490353010","3","4.6","ug/m3 LC","19","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/14/2023","AQS","490353010","3","7.9","ug/m3 LC","33","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/15/2023","AQS","490353010","3","7.7","ug/m3 LC","32","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/16/2023","AQS","490353010","3","5.4","ug/m3 LC","23","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/17/2023","AQS","490353010","3","6.9","ug/m3 LC","29","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/18/2023","AQS","490353010","3","3.8","ug/m3 LC","16","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/19/2023","AQS","490353010","3","3.2","ug/m3 LC","13","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/20/2023","AQS","490353010","3","4.6","ug/m3 LC","19","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/21/2023","AQS","490353010","3","5.3","ug/m3 LC","22","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/22/2023","AQS","490353010","3","4.4","ug/m3 LC","18","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/23/2023","AQS","490353010","3","6.6","ug/m3 LC","28","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/24/2023","AQS","490353010","3","7.7","ug/m3 LC","32","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/25/2023","AQS","490353010","3","6.2","ug/m3 LC","26","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
"08/26/2023","AQS","490353010","3","6.3","ug/m3 LC","26","ROSE PARK","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.78422","-111.931"
